"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/23/2024","AQS","090090027","1","0.9","ppm","10","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/24/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/25/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/26/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/27/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/28/2024","AQS","090090027","1","0.7","ppm","8","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/29/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/30/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"10/31/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/01/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/02/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/03/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/04/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/05/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/06/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/07/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/08/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/09/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/10/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/11/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/12/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/13/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","17","71.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/14/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/15/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/16/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/17/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/18/2024","AQS","090090027","1","0.7","ppm","8","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/19/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/20/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/21/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/22/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/23/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/24/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/25/2024","AQS","090090027","1","0.7","ppm","8","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/26/2024","AQS","090090027","1","0.8","ppm","9","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/27/2024","AQS","090090027","1","0.9","ppm","10","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/28/2024","AQS","090090027","1","1.1","ppm","13","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/29/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"11/30/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/01/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/02/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/03/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/04/2024","AQS","090090027","1","0.5","ppm","6","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/05/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/06/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/07/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/08/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/09/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/10/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/11/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/12/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/13/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/14/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/15/2024","AQS","090090027","1","0.7","ppm","8","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/16/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/17/2024","AQS","090090027","1","0.6","ppm","7","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/18/2024","AQS","090090027","1","0.8","ppm","9","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/19/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/20/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/21/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/22/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/23/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/24/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/25/2024","AQS","090090027","1","0.4","ppm","5","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/26/2024","AQS","090090027","1","0.8","ppm","9","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/27/2024","AQS","090090027","1","0.9","ppm","10","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/28/2024","AQS","090090027","1","1.3","ppm","15","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/29/2024","AQS","090090027","1","0.8","ppm","9","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/30/2024","AQS","090090027","1","0.2","ppm","2","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
"12/31/2024","AQS","090090027","1","0.3","ppm","3","Criscuolo Park-New Haven","24","100.0000","42101","Carbon monoxide","554","35300","New Haven-Milford, CT","09","Connecticut","009","New Haven","41.3014000009356","-72.902871"
