"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/04/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/05/2024","AQS","090010010","1","0","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/06/2024","AQS","090010010","1","0.4","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/07/2024","AQS","090010010","1","1.7","ppb","1","Roosevelt School-Bridgeport","22","92.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/08/2024","AQS","090010010","1","0.4","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/09/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/10/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/11/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/12/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/13/2024","AQS","090010010","1","0.4","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/14/2024","AQS","090010010","1","0.4","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/15/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/16/2024","AQS","090010010","1","0","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/17/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/18/2024","AQS","090010010","1","0","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/19/2024","AQS","090010010","1","0","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/20/2024","AQS","090010010","1","0.3","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/21/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/22/2024","AQS","090010010","1","1.6","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/23/2024","AQS","090010010","1","1","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/24/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/25/2024","AQS","090010010","1","0.5","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/26/2024","AQS","090010010","1","1.1","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/27/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/28/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/29/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/30/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"05/31/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/01/2024","AQS","090010010","1","1.4","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/02/2024","AQS","090010010","1","1.5","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/03/2024","AQS","090010010","1","0.6","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/04/2024","AQS","090010010","1","0.3","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/05/2024","AQS","090010010","1","0.8","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/06/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/07/2024","AQS","090010010","1","0.3","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/08/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/09/2024","AQS","090010010","1","0.6","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/10/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/11/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/12/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/13/2024","AQS","090010010","1","1.1","ppb","1","Roosevelt School-Bridgeport","22","92.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/14/2024","AQS","090010010","1","1","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/15/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/16/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/17/2024","AQS","090010010","1","0.8","ppb","0","Roosevelt School-Bridgeport","21","88.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/18/2024","AQS","090010010","1","1.3","ppb","1","Roosevelt School-Bridgeport","21","88.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/19/2024","AQS","090010010","1","1.6","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/20/2024","AQS","090010010","1","2.4","ppb","3","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/21/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/22/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/23/2024","AQS","090010010","1","0.7","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/24/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/25/2024","AQS","090010010","1","3.7","ppb","4","Roosevelt School-Bridgeport","21","88.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/26/2024","AQS","090010010","1","3.5","ppb","4","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/27/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/28/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/29/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"06/30/2024","AQS","090010010","1","0.1","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/01/2024","AQS","090010010","1","0","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/02/2024","AQS","090010010","1","0.3","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/03/2024","AQS","090010010","1","1.7","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/04/2024","AQS","090010010","1","3.7","ppb","4","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/05/2024","AQS","090010010","1","1.7","ppb","1","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/06/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/07/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/08/2024","AQS","090010010","1","0.3","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/09/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/10/2024","AQS","090010010","1","0.5","ppb","0","Roosevelt School-Bridgeport","21","88.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/11/2024","AQS","090010010","1","4.6","ppb","6","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/12/2024","AQS","090010010","1","0.9","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/13/2024","AQS","090010010","1","0.2","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/14/2024","AQS","090010010","1","0.4","ppb","0","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
"07/15/2024","AQS","090010010","1","4.9","ppb","6","Roosevelt School-Bridgeport","23","96.0000","42401","Sulfur dioxide","560","14860","Bridgeport-Stamford-Norwalk, CT","09","Connecticut","001","Fairfield","41.170833000935","-73.194722"
